run_id,site,model,mode,rep,analysis_weight,evaluated_fields,correct_value,correct_abstention,incorrect_value,false_abstention,unsupported_value,field_accuracy,precision,recall,abstention_accuracy,false_abstention_rate,unsupported_fill_rate,predicted_abstention_rate,ground_truth_absent_fraction,extraction_tokens,discovery_tokens,model_calls,rejected_count,unresolved_count,conflicts,latency_sec,corpus_fingerprint,notes,input_tokens,output_tokens,performance_total_tokens,performance_model_calls,extraction_latency_sec,profile_latency_sec,performance_status
e1990da1-1a3d-4cbc-bd79-67beaeadd7ff,anvil,gemini-3.1-pro-preview,full-corpus,2,0.3333333333333333,147,101,31,0,14,1,0.8979591836734694,0.9901960784313726,0.8782608695652174,0.96875,0.1217391304347826,0.03125,0.3061224489795918,0.2176870748299319,88543.0,4734,12,11,64,8,269.713,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/wholenode/maximum_walltime_seconds, /slurm/partitions/wide/maximum_walltime_seconds (+4 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+60 more); retry=1; model divergence: 7 profile value(s) differ from gpt-5-mini",54933,33610,88543,12,269.5114583729883,269.7129708749999,completed
b9411d6d-ade5-45f1-851b-292e250b9105,anvil,gpt-5-mini,full-corpus,3,0.3333333333333333,147,101,31,2,12,1,0.8979591836734694,0.971153846153846,0.8782608695652174,0.96875,0.1043478260869565,0.03125,0.2925170068027211,0.2176870748299319,115213.0,4734,13,21,60,9,532.268,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/gpu_count_per_node, /slurm/partitions/wholenode/maximum_walltime_seconds (+5 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+56 more); retry=1; model divergence: baseline",70315,44898,115213,13,532.0854714579618,532.2680252919963,completed
4ae869f5-cffe-445d-84c3-cd0a5cf82b83,stampede3,gpt-5-mini,bm25,2,0.3333333333333333,159,121,28,3,4,3,0.9371069182389936,0.952755905511811,0.9453125,0.9032258064516128,0.03125,0.0967741935483871,0.2012578616352201,0.1949685534591195,76210.0,5528,4,5,37,6,294.466,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+33 more); model divergence: baseline",52223,23987,76210,4,294.34295845798624,294.46568091600784,completed
833ded7a-dede-4d30-90b9-acdd595fe30a,stampede3,gpt-5.6-terra,bm25,2,0.3333333333333333,159,119,30,3,6,1,0.9371069182389936,0.967479674796748,0.9296875,0.967741935483871,0.046875,0.032258064516129,0.2264150943396226,0.1949685534591195,75121.0,5528,5,6,39,6,60.813,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+35 more); model divergence: 6 profile value(s) differ from gpt-5-mini",67100,8021,75121,5,60.68648554100946,60.81266075000167,completed
9aff9536-cb0c-4ea9-a0e6-9cc68c2fb7d1,stampede3,gemini-3.6-flash,bm25,2,0.3333333333333333,159,119,29,3,6,2,0.9308176100628932,0.9596774193548387,0.9296875,0.935483870967742,0.046875,0.064516129032258,0.220125786163522,0.1949685534591195,103376.0,5528,5,9,38,6,120.201,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+34 more); model divergence: 5 profile value(s) differ from gpt-5-mini",73776,29600,103376,5,120.09775346099923,120.20059475000016,completed
f932c82d-2a1c-424a-80be-091219c6eb9e,stampede3,gemini-3.1-pro-preview,bm25,2,0.3333333333333333,159,115,29,3,10,2,0.9056603773584906,0.9583333333333334,0.8984375,0.935483870967742,0.078125,0.064516129032258,0.2452830188679245,0.1949685534591195,102773.0,5528,5,17,43,6,196.632,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+39 more); model divergence: 5 profile value(s) differ from gpt-5-mini",73802,28971,102773,5,196.52040687500266,196.63236850000976,completed
b0a02ffb-54cc-4aca-9cef-43685a48e21a,stampede3,gpt-5-mini,bm25,3,0.3333333333333333,159,117,29,3,8,2,0.9182389937106918,0.9590163934426228,0.9140625,0.935483870967742,0.0625,0.064516129032258,0.2327044025157232,0.1949685534591195,96620.0,5528,6,9,42,6,243.383,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+38 more); model divergence: baseline",73270,23350,96620,6,243.26398408197565,243.38316145799763,completed
82056007-66ad-4a44-aacf-37fd39dc825a,stampede3,gpt-5.6-terra,bm25,3,0.3333333333333333,159,119,30,3,6,1,0.9371069182389936,0.967479674796748,0.9296875,0.967741935483871,0.046875,0.032258064516129,0.2264150943396226,0.1949685534591195,40644.0,5528,3,0,39,6,30.629,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+35 more); model divergence: 6 profile value(s) differ from gpt-5-mini",36518,4126,40644,3,30.53104303998407,30.628750957999728,completed
b87802e3-cc2c-44f1-8f36-d2db23149943,stampede3,gemini-3.6-flash,bm25,3,0.3333333333333333,159,118,29,3,7,2,0.9245283018867924,0.959349593495935,0.921875,0.935483870967742,0.0546875,0.064516129032258,0.2264150943396226,0.1949685534591195,103325.0,5528,5,8,45,6,122.104,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+41 more); model divergence: 4 profile value(s) differ from gpt-5-mini",73546,29779,103325,5,121.99480458395556,122.10442675001104,completed
60a2a355-4a39-474b-a3c3-51b3fc99efa3,stampede3,gemini-3.1-pro-preview,bm25,3,0.3333333333333333,159,118,29,3,7,2,0.9245283018867924,0.959349593495935,0.921875,0.935483870967742,0.0546875,0.064516129032258,0.2264150943396226,0.1949685534591195,102634.0,5528,5,8,40,6,199.371,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+36 more); model divergence: 5 profile value(s) differ from gpt-5-mini",73593,29041,102634,5,199.25877108499117,199.37103158399987,completed
dca8178c-8764-4026-b55b-f7cb1f99a1fd,stampede3,gpt-5-mini,full-corpus,2,0.3333333333333333,159,113,26,5,10,5,0.8742138364779874,0.91869918699187,0.8828125,0.8387096774193549,0.078125,0.1612903225806451,0.2264150943396226,0.1949685534591195,219909.0,5528,22,16,45,6,888.037,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+41 more); model divergence: baseline",151551,68358,219909,22,887.7594662100455,888.0370214159921,completed
c663083b-9f6d-4cdb-9993-a364cf10be9e,stampede3,gemini-3.6-flash,full-corpus,2,0.3333333333333333,159,111,29,3,14,2,0.8805031446540881,0.956896551724138,0.8671875,0.935483870967742,0.109375,0.064516129032258,0.270440251572327,0.1949685534591195,267881.0,5528,25,19,53,6,467.782,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+49 more); model divergence: 8 profile value(s) differ from gpt-5-mini",166001,101880,267881,25,467.4812150840153,467.7819765000022,completed
9c3ae989-e938-4ac4-8947-d54b0ce55a6f,notre-dame-crc,gpt-5-mini,bm25,2,0.3333333333333333,68,52,4,0,12,0,0.8235294117647058,1.0,0.8125,1.0,0.1875,0.0,0.2352941176470588,0.0588235294117647,53606.0,13685,6,13,17,0,259.463,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, login_measurement, run_pilot (+13 more); model divergence: baseline",30878,22728,53606,6,259.35507983002753,259.46334149999893,completed
848b326f-bf09-47e9-9992-a022c4824586,stampede3,gpt-5.6-terra,full-corpus,2,0.3333333333333333,159,112,29,3,13,2,0.8867924528301887,0.9572649572649572,0.875,0.935483870967742,0.1015625,0.064516129032258,0.2641509433962264,0.1949685534591195,182743.0,5528,24,13,52,6,138.298,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+48 more); model divergence: 8 profile value(s) differ from gpt-5-mini",168201,14542,182743,24,138.04217904098914,138.29762291700172,completed
751ab8f2-a65b-49ff-bbfa-2ce59755aac8,notre-dame-crc,gpt-5.6-terra,bm25,2,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,31776.0,13685,5,6,19,0,33.654,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+15 more); model divergence: 4 profile value(s) differ from gpt-5-mini",28107,3669,31776,5,33.554253874972346,33.65414308400068,completed
26481c0e-d44a-4848-a483-c0f47eccf9af,stampede3,gemini-3.1-pro-preview,full-corpus,2,0.3333333333333333,159,112,29,4,12,2,0.8867924528301887,0.9491525423728814,0.875,0.935483870967742,0.09375,0.064516129032258,0.2578616352201258,0.1949685534591195,235725.0,5528,24,19,44,6,595.603,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+40 more); model divergence: 8 profile value(s) differ from gpt-5-mini",159226,76499,235725,24,595.3386133290187,595.60328979099,completed
e298a5aa-9552-4a82-9d3c-d0d6c91369a2,notre-dame-crc,gemini-3.6-flash,bm25,2,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,49616.0,13685,5,6,20,0,96.776,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: 3 profile value(s) differ from gpt-5-mini",28982,20634,49616,5,96.6653069150052,96.77594654200948,completed
9d7a59da-7674-4340-bc8b-0a98a0006129,stampede3,gpt-5-mini,full-corpus,3,0.3333333333333333,159,113,28,5,10,3,0.8867924528301887,0.9338842975206612,0.8828125,0.9032258064516128,0.078125,0.0967741935483871,0.2389937106918239,0.1949685534591195,264449.0,5528,26,43,44,6,1167.112,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+40 more); model divergence: baseline",179156,85293,264449,26,1166.8014507939952,1167.1119684169971,completed
e84088f8-6713-4e51-91fd-73569bfd89d7,notre-dame-crc,gemini-3.1-pro-preview,bm25,2,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,47701.0,13685,5,6,20,0,131.38,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: 3 profile value(s) differ from gpt-5-mini",28982,18719,47701,5,131.25557608100644,131.38049591699382,completed
5d32674b-4822-4d81-8fc3-4cd7a4800841,notre-dame-crc,gpt-5-mini,bm25,3,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,50866.0,13685,5,11,20,0,290.618,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: baseline",28159,22707,50866,5,290.5192957510153,290.61756108299596,completed
9e6a732b-ff70-4ee7-ba2b-44cda33f0784,notre-dame-crc,gpt-5.6-terra,bm25,3,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,32806.0,13685,5,11,19,0,41.446,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+15 more); model divergence: 3 profile value(s) differ from gpt-5-mini",28104,4702,32806,5,41.35347308301425,41.44553866698698,completed
16dd2259-e200-483d-8a33-e40ba21b0aed,notre-dame-crc,gemini-3.6-flash,bm25,3,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,34836.0,13685,4,5,19,0,53.451,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+15 more); model divergence: 2 profile value(s) differ from gpt-5-mini",22144,12692,34836,4,53.357467666995944,53.45130995901127,completed
fe9ed2f2-74c7-4d8d-aa80-61635534545e,notre-dame-crc,gemini-3.1-pro-preview,bm25,3,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,43259.0,13685,5,6,20,0,118.463,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: 2 profile value(s) differ from gpt-5-mini",28984,14275,43259,5,118.36832733402844,118.46329949999927,completed
bea6810f-8aba-439b-a089-1d20b0d7fce9,stampede3,gpt-5.6-terra,full-corpus,3,0.3333333333333333,159,112,29,3,13,2,0.8867924528301887,0.9572649572649572,0.875,0.935483870967742,0.1015625,0.064516129032258,0.2641509433962264,0.1949685534591195,183138.0,5528,24,17,47,6,139.495,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+43 more); model divergence: 7 profile value(s) differ from gpt-5-mini",168260,14878,183138,24,139.21136470497004,139.49495766600012,completed
fd9ed71c-4472-47fe-bdf5-edf1cc30296c,notre-dame-crc,gpt-5-mini,full-corpus,2,0.3333333333333333,68,52,4,1,11,0,0.8235294117647058,0.981132075471698,0.8125,1.0,0.171875,0.0,0.2205882352941176,0.0588235294117647,68379.0,13685,8,26,16,0,350.599,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, login_measurement, run_pilot (+12 more); model divergence: baseline",42737,25642,68379,8,350.4700120419875,350.5991096249927,completed
23e145dd-af80-4a87-a8fa-a22897465094,stampede3,gemini-3.6-flash,full-corpus,3,0.3333333333333333,159,114,29,3,11,2,0.89937106918239,0.957983193277311,0.890625,0.935483870967742,0.0859375,0.064516129032258,0.2515723270440251,0.1949685534591195,249865.0,5528,24,19,50,6,421.217,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+46 more); model divergence: 6 profile value(s) differ from gpt-5-mini",159289,90576,249865,24,420.9455654589983,421.2165894159989,completed
ebffe8ba-5241-498a-a21d-d070ef48a03c,notre-dame-crc,gpt-5.6-terra,full-corpus,2,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,48103.0,13685,8,11,21,0,45.878,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+17 more); model divergence: 7 profile value(s) differ from gpt-5-mini",42710,5393,48103,8,45.753276917981566,45.87758116600162,completed
44e71430-4fe2-470d-a41c-1f8f1082c92e,stampede3,gemini-3.1-pro-preview,full-corpus,3,0.3333333333333333,159,112,29,3,13,2,0.8867924528301887,0.9572649572649572,0.875,0.935483870967742,0.1015625,0.064516129032258,0.2641509433962264,0.1949685534591195,251581.0,5528,26,33,46,6,646.841,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+42 more); model divergence: 7 profile value(s) differ from gpt-5-mini",170568,81013,251581,26,646.5607012550463,646.8412074579974,completed
43026a98-2200-4af2-9103-1077964dca3a,notre-dame-crc,gemini-3.6-flash,full-corpus,2,0.3333333333333333,68,50,4,2,12,0,0.7941176470588235,0.9615384615384616,0.78125,1.0,0.1875,0.0,0.2352941176470588,0.0588235294117647,75411.0,13685,8,16,18,0,173.198,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, login_measurement, run_pilot (+14 more); model divergence: 5 profile value(s) differ from gpt-5-mini",37918,37493,75411,8,173.05342654098058,173.19824262500333,completed
774be247-c97c-46f0-bda7-732456d37da7,notre-dame-crc,gemini-3.1-pro-preview,full-corpus,2,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,67807.0,13685,8,17,20,0,200.171,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: 5 profile value(s) differ from gpt-5-mini",37846,29961,67807,8,200.03391341600218,200.17109516699566,completed
6ffc566b-f34d-45bc-9a64-81c097302bda,notre-dame-crc,gpt-5-mini,full-corpus,3,0.3333333333333333,68,53,4,0,11,0,0.8382352941176471,1.0,0.828125,1.0,0.171875,0.0,0.2205882352941176,0.0588235294117647,71752.0,13685,8,19,14,0,431.374,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: login_measurement, run_pilot, login_measurement, login_measurement (+10 more); model divergence: baseline",42767,28985,71752,8,431.2340119169821,431.37396666601126,completed
7d0cf31a-f99e-4e4b-8dc2-d82135817eb7,notre-dame-crc,gpt-5.6-terra,full-corpus,3,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,48362.0,13685,8,11,21,0,55.605,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+17 more); model divergence: 7 profile value(s) differ from gpt-5-mini",42673,5689,48362,8,55.46816404200217,55.60466283399728,completed
9e38a76c-5912-4ea5-90db-cbf5b0a69ac3,notre-dame-crc,gemini-3.6-flash,full-corpus,3,0.3333333333333333,68,52,4,0,12,0,0.8235294117647058,1.0,0.8125,1.0,0.1875,0.0,0.2352941176470588,0.0588235294117647,81923.0,13685,8,13,19,0,180.31,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, login_measurement, run_pilot (+15 more); model divergence: 7 profile value(s) differ from gpt-5-mini",37863,44060,81923,8,180.1797978740069,180.31004437500087,completed
8009c320-465d-466c-9575-20440b274030,notre-dame-crc,gemini-3.1-pro-preview,full-corpus,3,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,71842.0,13685,8,21,20,0,332.325,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: 5 profile value(s) differ from gpt-5-mini",37843,33999,71842,8,332.2016579579649,332.32504837500164,completed
